"subj"	"block"	"bsl"	"speed"	"trialN"	"condi"	"setID"	"RTs"	"dprime"	"cyc"	"cond"	"tempo"	"response"	"RTadj"	"tone"
"1328"	"9"	6	0.33458	3	14	"2"	35	2.1091	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.77452	24
"1329"	"9"	6	0.33458	3	15	"2"	15	1.9568	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.62222	22
"1330"	"9"	6	0.33458	3	16	"2"	6	2.0256	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.69102	23
"1331"	"9"	6	0.33458	3	20	"2"	27	1.8299	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.49532	20
"1332"	"9"	6	0.33458	3	21	"2"	8	1.9153	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.58072	21
"1334"	"9"	6	0.33458	3	27	"2"	26	1.5583	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.22372	16
"1335"	"9"	6	0.33458	3	28	"2"	34	1.8145	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.47992	20
"1336"	"9"	6	0.33458	3	30	"2"	10	2.1556	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.82102	24
"1337"	"9"	6	0.33458	3	31	"2"	9	1.4558	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.12122	15
"1338"	"9"	6	0.33458	3	33	"2"	25	1.803	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.46842	20
"1339"	"9"	6	0.33458	3	34	"2"	2	1.5397	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.20512	16
"1340"	"9"	6	0.33458	3	37	"2"	28	1.7746	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.44002	19
"1341"	"9"	6	0.33458	3	40	"2"	17	1.3764	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.04182	14
"1342"	"9"	6	0.33458	3	41	"2"	20	1.817	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.48242	20
"1343"	"9"	6	0.33458	3	42	"2"	14	2.3205	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.98592	26
"1344"	"9"	6	0.33458	3	44	"2"	7	1.7567	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.42212	19
"1346"	"9"	6	0.33458	3	50	"2"	23	1.5106	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.17602	16
"1347"	"9"	6	0.33458	3	51	"2"	4	2.0609	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.72632	23
"1348"	"9"	6	0.33458	3	52	"2"	30	1.9344	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.59982	21
"1349"	"9"	6	0.33458	3	55	"2"	22	1.9134	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.57882	21
"1350"	"9"	6	0.33458	3	58	"2"	29	2.1878	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.85322	25
"1351"	"9"	6	0.33458	3	59	"2"	5	1.8082	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.47362	20
"1352"	"9"	6	0.33458	3	61	"2"	1	1.8891	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.55452	21
"1353"	"9"	6	0.33458	3	64	"2"	16	1.5842	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.24962	17
"1354"	"9"	6	0.33458	3	65	"2"	11	2.2177	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.88312	25
"1355"	"9"	6	0.33458	3	72	"2"	13	2.0488	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.71422	23
"1356"	"9"	6	0.33458	3	73	"2"	24	2.0925	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.75792	23
"1357"	"9"	6	0.33458	3	79	"2"	18	1.9932	2.579443	"TEN"	"RANDREG"	"75ms"	"Hit"	1.65862	22
"1358"	"1"	3	0.43836	3	8	"4"	3	0.4093	3.241516	"TEN"	"STEP"	"75ms"	"Hit"	0.4093	5
"1359"	"1"	3	0.43836	3	11	"4"	5	0.4088	3.241516	"TEN"	"STEP"	"75ms"	"Hit"	0.4088	5
"1360"	"1"	3	0.43836	3	63	"4"	1	0.2783	3.241516	"TEN"	"STEP"	"75ms"	"Hit"	0.2783	4
"1361"	"1"	3	0.43836	3	75	"4"	4	0.536	3.241516	"TEN"	"STEP"	"75ms"	"Hit"	0.536	7
"1362"	"1"	3	0.43836	3	79	"4"	2	0.5594	3.241516	"TEN"	"STEP"	"75ms"	"Hit"	0.5594	7
"1363"	"10"	5	0.34134	3	1	"4"	5	0.3536	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3536	5
"1364"	"10"	5	0.34134	3	21	"4"	4	0.3579	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3579	5
"1365"	"10"	5	0.34134	3	25	"4"	2	0.269	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.269	4
"1366"	"10"	5	0.34134	3	31	"4"	3	0.3677	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3677	5
"1367"	"10"	5	0.34134	3	75	"4"	1	0.3585	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3585	5
"1368"	"11"	4	0.52296	3	1	"4"	3	0.2711	3.604818	"TEN"	"STEP"	"75ms"	"Hit"	0.2711	4
"1369"	"11"	4	0.52296	3	21	"4"	5	0.4915	3.604818	"TEN"	"STEP"	"75ms"	"Hit"	0.4915	7
"1371"	"11"	4	0.52296	3	31	"4"	1	0.5185	3.604818	"TEN"	"STEP"	"75ms"	"Hit"	0.5185	7
"1372"	"11"	4	0.52296	3	75	"4"	4	0.3945	3.604818	"TEN"	"STEP"	"75ms"	"Hit"	0.3945	5
"1373"	"12"	2	0.34544	3	15	"4"	2	0.294	4.482805	"TEN"	"STEP"	"75ms"	"Hit"	0.294	4
"1374"	"12"	2	0.34544	3	59	"4"	5	0.2777	4.482805	"TEN"	"STEP"	"75ms"	"Hit"	0.2777	4
"1375"	"12"	2	0.34544	3	69	"4"	1	0.2895	4.482805	"TEN"	"STEP"	"75ms"	"Hit"	0.2895	4
"1376"	"12"	2	0.34544	3	71	"4"	3	0.4485	4.482805	"TEN"	"STEP"	"75ms"	"Hit"	0.4485	6
"1377"	"12"	2	0.34544	3	77	"4"	4	0.4175	4.482805	"TEN"	"STEP"	"75ms"	"Hit"	0.4175	6
"1378"	"13"	3	0.3642	3	32	"4"	5	0.375	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.375	5
"1379"	"13"	3	0.3642	3	45	"4"	1	0.4096	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.4096	5
"1380"	"13"	3	0.3642	3	48	"4"	3	0.3351	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3351	4
"1381"	"13"	3	0.3642	3	49	"4"	2	0.3159	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3159	4
"1382"	"13"	3	0.3642	3	64	"4"	4	0.3854	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3854	5
"1383"	"2"	1	0.48294	3	2	"4"	5	0.5111	2.859004	"TEN"	"STEP"	"75ms"	"Hit"	0.5111	7
"1385"	"2"	1	0.48294	3	48	"4"	3	0.3912	2.859004	"TEN"	"STEP"	"75ms"	"Hit"	0.3912	5
"1386"	"2"	1	0.48294	3	68	"4"	4	0.4769	2.859004	"TEN"	"STEP"	"75ms"	"Hit"	0.4769	6
"1387"	"2"	1	0.48294	3	79	"4"	1	0.3028	2.859004	"TEN"	"STEP"	"75ms"	"Hit"	0.3028	4
"1388"	"3"	5	0.34228	3	32	"4"	4	0.3841	2.80055	"TEN"	"STEP"	"75ms"	"Hit"	0.3841	5
"1389"	"3"	5	0.34228	3	45	"4"	5	0.3969	2.80055	"TEN"	"STEP"	"75ms"	"Hit"	0.3969	5
"1390"	"3"	5	0.34228	3	48	"4"	1	0.2574	2.80055	"TEN"	"STEP"	"75ms"	"Hit"	0.2574	3
"1391"	"3"	5	0.34228	3	49	"4"	2	0.3326	2.80055	"TEN"	"STEP"	"75ms"	"Hit"	0.3326	4
"1392"	"3"	5	0.34228	3	64	"4"	3	0.3404	2.80055	"TEN"	"STEP"	"75ms"	"Hit"	0.3404	5
"1393"	"4"	5	0.37036	3	32	"4"	1	0.3564	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3564	5
"1394"	"4"	5	0.37036	3	45	"4"	2	0.3407	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3407	5
"1395"	"4"	5	0.37036	3	48	"4"	5	0.333	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.333	4
"1396"	"4"	5	0.37036	3	49	"4"	3	0.4224	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.4224	6
"1397"	"4"	5	0.37036	3	64	"4"	4	0.3993	3.680934	"TEN"	"STEP"	"75ms"	"Hit"	0.3993	5
"1398"	"5"	3	0.39568	3	7	"4"	1	0.467	3.886256	"TEN"	"STEP"	"75ms"	"Hit"	0.467	6
"1399"	"5"	3	0.39568	3	15	"4"	5	0.492	3.886256	"TEN"	"STEP"	"75ms"	"Hit"	0.492	7
"1400"	"5"	3	0.39568	3	18	"4"	2	0.3929	3.886256	"TEN"	"STEP"	"75ms"	"Hit"	0.3929	5
"1401"	"5"	3	0.39568	3	23	"4"	3	0.3009	3.886256	"TEN"	"STEP"	"75ms"	"Hit"	0.3009	4
"1402"	"5"	3	0.39568	3	73	"4"	4	0.3256	3.886256	"TEN"	"STEP"	"75ms"	"Hit"	0.3256	4
"1403"	"6"	1	0.41204	3	8	"4"	3	0.4336	3.175992	"TEN"	"STEP"	"75ms"	"Hit"	0.4336	6
"1404"	"6"	1	0.41204	3	19	"4"	4	0.4338	3.175992	"TEN"	"STEP"	"75ms"	"Hit"	0.4338	6
"1405"	"6"	1	0.41204	3	35	"4"	2	0.4144	3.175992	"TEN"	"STEP"	"75ms"	"Hit"	0.4144	6
"1406"	"6"	1	0.41204	3	43	"4"	1	0.299	3.175992	"TEN"	"STEP"	"75ms"	"Hit"	0.299	4
"1407"	"6"	1	0.41204	3	74	"4"	5	0.4794	3.175992	"TEN"	"STEP"	"75ms"	"Hit"	0.4794	6
"1408"	"8"	2	0.37674	3	7	"4"	1	0.3006	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3006	4
"1409"	"8"	2	0.37674	3	15	"4"	2	0.4447	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.4447	6
"1410"	"8"	2	0.37674	3	18	"4"	5	0.2568	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.2568	3
"1411"	"8"	2	0.37674	3	23	"4"	4	0.3459	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.3459	5
"1412"	"8"	2	0.37674	3	73	"4"	3	0.5357	4.201367	"TEN"	"STEP"	"75ms"	"Hit"	0.5357	7
"1413"	"9"	6	0.33458	3	29	"4"	4	0.32	2.579443	"TEN"	"STEP"	"75ms"	"Hit"	0.32	4
"1414"	"9"	6	0.33458	3	36	"4"	5	0.3622	2.579443	"TEN"	"STEP"	"75ms"	"Hit"	0.3622	5
"1415"	"9"	6	0.33458	3	43	"4"	1	0.338	2.579443	"TEN"	"STEP"	"75ms"	"Hit"	0.338	5
"1416"	"9"	6	0.33458	3	71	"4"	2	0.3465	2.579443	"TEN"	"STEP"	"75ms"	"Hit"	0.3465	5
"1417"	"9"	6	0.33458	3	74	"4"	3	0.3062	2.579443	"TEN"	"STEP"	"75ms"	"Hit"	0.3062	4
"1418"	"1"	2	0.42864	4	4	"2"	31	1.2624	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.83376	33
"1419"	"1"	2	0.42864	4	7	"2"	3	1.1091	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.68046	27
"1420"	"1"	2	0.42864	4	10	"2"	17	1.4027	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.97406	39
"1421"	"1"	2	0.42864	4	11	"2"	33	1.364	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.93536	37
"1422"	"1"	2	0.42864	4	12	"2"	5	1.2401	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.81146	32
"1423"	"1"	2	0.42864	4	14	"2"	15	1.4856	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.05696	42
"1424"	"1"	2	0.42864	4	18	"2"	28	1.2204	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.79176	32
"1425"	"1"	2	0.42864	4	20	"2"	9	1.3408	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.91216	36
"1426"	"1"	2	0.42864	4	22	"2"	24	1.3589	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.93026	37
"1427"	"1"	2	0.42864	4	26	"2"	32	1.2673	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.83866	34
"1428"	"1"	2	0.42864	4	27	"2"	11	1.437	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.00836	40
"1429"	"1"	2	0.42864	4	29	"2"	1	1.1756	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.74696	30
"1430"	"1"	2	0.42864	4	36	"2"	21	1.5185	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.08986	44
"1431"	"1"	2	0.42864	4	37	"2"	20	1.4588	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.03016	41
"1432"	"1"	2	0.42864	4	38	"2"	30	1.4581	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.02946	41
"1433"	"1"	2	0.42864	4	40	"2"	23	1.3952	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.96656	39
"1434"	"1"	2	0.42864	4	43	"2"	2	1.2016	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.77296	31
"1435"	"1"	2	0.42864	4	45	"2"	22	1.2309	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.80226	32
"1436"	"1"	2	0.42864	4	49	"2"	14	1.1867	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.75806	30
"1437"	"1"	2	0.42864	4	50	"2"	16	1.5547	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.12606	45
"1438"	"1"	2	0.42864	4	51	"2"	29	1.3847	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.95606	38
"1439"	"1"	2	0.42864	4	54	"2"	13	1.1663	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.73766	30
"1440"	"1"	2	0.42864	4	56	"2"	6	1.5766	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.14796	46
"1441"	"1"	2	0.42864	4	57	"2"	34	1.1501	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.72146	29
"1442"	"1"	2	0.42864	4	60	"2"	19	1.5837	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.15506	46
"1443"	"1"	2	0.42864	4	62	"2"	4	1.2584	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82976	33
"1444"	"1"	2	0.42864	4	63	"2"	26	1.3592	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.93056	37
"1445"	"1"	2	0.42864	4	64	"2"	7	1.1496	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.72096	29
"1446"	"1"	2	0.42864	4	68	"2"	8	1.5051	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.07646	43
"1447"	"1"	2	0.42864	4	70	"2"	35	1.6067	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	1.17806	47
"1448"	"1"	2	0.42864	4	71	"2"	25	1.2499	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82126	33
"1449"	"1"	2	0.42864	4	73	"2"	18	1.2374	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.80876	32
"1450"	"1"	2	0.42864	4	76	"2"	12	1.1506	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.72196	29
"1451"	"1"	2	0.42864	4	80	"2"	27	1.2525	3.888401	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82386	33
"1452"	"10"	1	0.38668	4	3	"2"	10	1.3333	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.94662	38
"1453"	"10"	1	0.38668	4	4	"2"	2	1.2108	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82412	33
"1454"	"10"	1	0.38668	4	8	"2"	16	1.7173	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.33062	53
"1455"	"10"	1	0.38668	4	9	"2"	21	1.5328	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.14612	46
"1456"	"10"	1	0.38668	4	12	"2"	1	1.3227	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.93602	37
"1457"	"10"	1	0.38668	4	17	"2"	22	1.406	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.01932	41
"1458"	"10"	1	0.38668	4	20	"2"	12	1.5112	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.12452	45
"1459"	"10"	1	0.38668	4	22	"2"	20	1.4215	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.03482	41
"1460"	"10"	1	0.38668	4	24	"2"	4	1.1474	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.76072	30
"1461"	"10"	1	0.38668	4	25	"2"	30	1.316	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.92932	37
"1462"	"10"	1	0.38668	4	30	"2"	3	1.2085	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82182	33
"1463"	"10"	1	0.38668	4	31	"2"	5	1.6514	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.26472	51
"1464"	"10"	1	0.38668	4	35	"2"	9	1.3591	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.97242	39
"1465"	"10"	1	0.38668	4	38	"2"	7	1.2364	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.84972	34
"1466"	"10"	1	0.38668	4	43	"2"	19	1.2235	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.83682	33
"1467"	"10"	1	0.38668	4	44	"2"	29	1.3346	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.94792	38
"1468"	"10"	1	0.38668	4	45	"2"	31	1.4626	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.07592	43
"1469"	"10"	1	0.38668	4	46	"2"	15	1.4282	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.04152	42
"1470"	"10"	1	0.38668	4	47	"2"	13	0.9828	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.59612	24
"1471"	"10"	1	0.38668	4	49	"2"	33	1.1413	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.75462	30
"1472"	"10"	1	0.38668	4	53	"2"	8	1.3419	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.95522	38
"1473"	"10"	1	0.38668	4	54	"2"	32	1.1259	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.73922	30
"1474"	"10"	1	0.38668	4	56	"2"	26	1.1411	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.75442	30
"1476"	"10"	1	0.38668	4	60	"2"	14	1.2436	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.85692	34
"1477"	"10"	1	0.38668	4	62	"2"	34	1.3649	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.97822	39
"1478"	"10"	1	0.38668	4	63	"2"	17	1.1868	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.80012	32
"1479"	"10"	1	0.38668	4	64	"2"	6	1.1534	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.76672	31
"1480"	"10"	1	0.38668	4	66	"2"	23	1.3288	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.94212	38
"1481"	"10"	1	0.38668	4	69	"2"	28	1.4374	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.05072	42
"1482"	"10"	1	0.38668	4	70	"2"	35	1.3956	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	1.00892	40
"1483"	"10"	1	0.38668	4	71	"2"	11	1.2865	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.89982	36
"1484"	"10"	1	0.38668	4	75	"2"	27	1.0909	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.70422	28
"1485"	"10"	1	0.38668	4	77	"2"	24	1.213	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82632	33
"1486"	"10"	1	0.38668	4	80	"2"	18	1.2068	3.886256	"TWE"	"RANDREG"	"25ms"	"Hit"	0.82012	33
"1487"	"11"	5	0.608975	4	5	"2"	30	1.7796	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.170625	47
"1488"	"11"	5	0.608975	4	8	"2"	3	1.3264	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.717425	29
"1490"	"11"	5	0.608975	4	14	"2"	24	1.9555	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.346525	54
"1491"	"11"	5	0.608975	4	15	"2"	35	1.8562	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.247225	50
"1492"	"11"	5	0.608975	4	16	"2"	14	1.4814	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.872425	35
"1493"	"11"	5	0.608975	4	20	"2"	8	1.3443	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.735325	29
"1495"	"11"	5	0.608975	4	25	"2"	32	1.4184	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.809425	32
"1496"	"11"	5	0.608975	4	27	"2"	21	1.3851	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.776125	31
"1497"	"11"	5	0.608975	4	30	"2"	26	1.1672	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.558225	22
"1498"	"11"	5	0.608975	4	34	"2"	17	1.3085	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.699525	28
"1499"	"11"	5	0.608975	4	40	"2"	31	1.5231	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.914125	37
"1500"	"11"	5	0.608975	4	41	"2"	11	1.3425	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.733525	29
"1501"	"11"	5	0.608975	4	42	"2"	34	1.2869	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.677925	27
"1502"	"11"	5	0.608975	4	44	"2"	29	1.4066	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.797625	32
"1503"	"11"	5	0.608975	4	46	"2"	2	1.062	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.453025	18
"1504"	"11"	5	0.608975	4	50	"2"	4	1.249	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.640025	26
"1505"	"11"	5	0.608975	4	51	"2"	20	1.7452	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.136225	45
"1506"	"11"	5	0.608975	4	52	"2"	16	1.5616	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.952625	38
"1508"	"11"	5	0.608975	4	59	"2"	19	1.2817	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.672725	27
"1509"	"11"	5	0.608975	4	61	"2"	25	1.7656	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.156625	46
"1510"	"11"	5	0.608975	4	64	"2"	6	1.3256	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.716625	29
"1512"	"11"	5	0.608975	4	68	"2"	18	1.5041	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	0.895125	36
"1514"	"11"	5	0.608975	4	76	"2"	13	1.6191	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.010125	40
"1515"	"11"	5	0.608975	4	79	"2"	12	1.7467	2.216141	"TWE"	"RANDREG"	"25ms"	"Hit"	1.137725	46
"1516"	"12"	3	0.47946	4	3	"2"	1	1.3638	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.88434	35
"1517"	"12"	3	0.47946	4	4	"2"	23	1.3792	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.89974	36
"1518"	"12"	3	0.47946	4	6	"2"	10	1.1861	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.70664	28
"1519"	"12"	3	0.47946	4	8	"2"	14	1.1894	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.70994	28
"1521"	"12"	3	0.47946	4	16	"2"	21	1.5755	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	1.09604	44
"1522"	"12"	3	0.47946	4	18	"2"	15	1.5921	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	1.11264	45
"1523"	"12"	3	0.47946	4	19	"2"	33	1.3779	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.89844	36
"1524"	"12"	3	0.47946	4	20	"2"	32	1.7186	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	1.23914	50
"1525"	"12"	3	0.47946	4	22	"2"	5	1.5076	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	1.02814	41
"1526"	"12"	3	0.47946	4	24	"2"	20	1.6468	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	1.16734	47
"1528"	"12"	3	0.47946	4	27	"2"	29	1.0685	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.58904	24
"1529"	"12"	3	0.47946	4	29	"2"	16	1.1571	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.67764	27
"1530"	"12"	3	0.47946	4	34	"2"	6	1.4391	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.95964	38
"1531"	"12"	3	0.47946	4	35	"2"	12	1.2288	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.74934	30
"1532"	"12"	3	0.47946	4	36	"2"	17	1.2807	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.80124	32
"1533"	"12"	3	0.47946	4	37	"2"	24	1.1089	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.62944	25
"1534"	"12"	3	0.47946	4	39	"2"	31	1.1016	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.62214	25
"1535"	"12"	3	0.47946	4	41	"2"	7	1.1538	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.67434	27
"1536"	"12"	3	0.47946	4	42	"2"	26	1.1939	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.71444	29
"1537"	"12"	3	0.47946	4	46	"2"	4	1.2875	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.80804	32
"1538"	"12"	3	0.47946	4	50	"2"	8	1.3257	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.84624	34
"1539"	"12"	3	0.47946	4	53	"2"	3	1.2676	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.78814	32
"1540"	"12"	3	0.47946	4	54	"2"	2	1.1278	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.64834	26
"1541"	"12"	3	0.47946	4	55	"2"	18	1.2193	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.73984	30
"1542"	"12"	3	0.47946	4	56	"2"	13	1.4444	3.604818	"TWE"	"RANDREG"	"25ms"	"Hit"	0.96494	39
