subj	 block	 speed	 trialN	 condi	 setID	 RTs	 response	 dprime	 correct
7	2	1	59	1	19	2.4590	-1	3.604818 	0
7	2	1	60	2	35	0.9333	1	3.604818 	1
7	2	1	61	2	31	0.8144	1	3.604818 	1
7	2	1	62	2	5	1.0000	1	3.604818 	1
7	2	1	63	1	22	NaN	2	3.604818 	1
7	2	1	64	1	1	NaN	2	3.604818 	1
7	2	1	65	1	15	NaN	2	3.604818 	1
7	2	1	66	1	20	NaN	2	3.604818 	1
7	2	1	67	1	24	NaN	2	3.604818 	1
7	2	1	68	2	25	0.8825	1	3.604818 	1
7	2	1	69	2	24	0.8496	1	3.604818 	1
7	2	1	70	1	27	NaN	2	3.604818 	1
7	2	1	71	1	13	NaN	2	3.604818 	1
7	2	1	72	2	6	0.9406	1	3.604818 	1
7	2	1	73	4	2	0.4710	1	3.604818 	1
7	2	1	74	1	10	NaN	2	3.604818 	1
7	2	1	75	1	7	NaN	2	3.604818 	1
7	2	1	76	1	16	NaN	2	3.604818 	1
7	2	1	77	1	17	NaN	2	3.604818 	1
7	2	1	78	2	16	1.1405	1	3.604818 	1
7	2	1	79	2	8	0.8539	1	3.604818 	1
7	2	1	80	2	14	0.9100	1	3.604818 	1
7	3	6	1	2	14	3.1600	1	1.609079 	1
7	3	6	2	1	6	9.1676	-1	1.609079 	0
7	3	6	3	2	35	NaN	0	1.609079 	0
7	3	6	4	1	31	7.2617	-1	1.609079 	0
7	3	6	5	1	20	NaN	2	1.609079 	1
7	3	6	6	3	5	NaN	2	1.609079 	1
7	3	6	7	2	3	4.1119	1	1.609079 	1
7	3	6	8	1	7	NaN	2	1.609079 	1
7	3	6	9	2	31	2.4529	1	1.609079 	1
7	3	6	10	2	13	3.8211	1	1.609079 	1
7	3	6	11	2	7	3.7257	1	1.609079 	1
7	3	6	12	3	4	NaN	2	1.609079 	1
7	3	6	13	2	33	3.6090	1	1.609079 	1
7	3	6	14	2	23	3.0088	1	1.609079 	1
7	3	6	15	4	3	4.3306	1	1.609079 	1
7	3	6	16	2	8	3.9833	1	1.609079 	1
7	3	6	17	1	17	9.1091	-1	1.609079 	0
7	3	6	18	2	29	4.4046	1	1.609079 	1
7	3	6	19	1	13	NaN	2	1.609079 	1
7	3	6	20	1	11	NaN	2	1.609079 	1
7	3	6	21	2	26	NaN	0	1.609079 	0
7	3	6	22	2	9	NaN	0	1.609079 	0
7	3	6	23	2	2	3.6803	1	1.609079 	1
7	3	6	24	2	20	3.6609	1	1.609079 	1
7	3	6	25	3	2	NaN	2	1.609079 	1
7	3	6	26	2	17	4.1101	1	1.609079 	1
7	3	6	27	2	28	2.0898	1	1.609079 	1
7	3	6	28	2	27	1.4550	1	1.609079 	1
7	3	6	29	2	32	2.7417	1	1.609079 	1
7	3	6	30	1	34	NaN	2	1.609079 	1
7	3	6	31	1	18	NaN	2	1.609079 	1
7	3	6	32	2	30	4.6168	1	1.609079 	1
7	3	6	33	2	16	4.3285	1	1.609079 	1
7	3	6	34	1	19	6.8502	-1	1.609079 	0
7	3	6	35	1	2	NaN	2	1.609079 	1
7	3	6	36	1	28	9.9102	-1	1.609079 	0
7	3	6	37	2	11	3.8172	1	1.609079 	1
7	3	6	38	2	6	4.0703	1	1.609079 	1
7	3	6	39	1	10	NaN	2	1.609079 	1
7	3	6	40	2	24	4.2010	1	1.609079 	1
7	3	6	41	1	15	8.4372	-1	1.609079 	0
7	3	6	42	1	26	NaN	2	1.609079 	1
7	3	6	43	1	30	NaN	2	1.609079 	1
7	3	6	44	1	24	NaN	2	1.609079 	1
7	3	6	45	3	3	NaN	2	1.609079 	1
7	3	6	46	2	15	2.5322	1	1.609079 	1
7	3	6	47	2	12	3.6578	1	1.609079 	1
7	3	6	48	2	22	3.6993	1	1.609079 	1
7	3	6	49	1	4	8.2585	-1	1.609079 	0
7	3	6	50	1	1	NaN	2	1.609079 	1
7	3	6	51	2	21	3.0901	1	1.609079 	1
7	3	6	52	1	9	8.6058	-1	1.609079 	0
7	3	6	53	2	4	3.5750	1	1.609079 	1
7	3	6	54	1	25	5.8726	-1	1.609079 	0
7	3	6	55	1	22	NaN	2	1.609079 	1
7	3	6	56	1	12	NaN	2	1.609079 	1
7	3	6	57	1	21	NaN	2	1.609079 	1
7	3	6	58	1	27	NaN	2	1.609079 	1
7	3	6	59	4	5	3.4866	1	1.609079 	1
7	3	6	60	1	16	NaN	2	1.609079 	1
7	3	6	61	2	19	3.1645	1	1.609079 	1
7	3	6	62	3	1	NaN	2	1.609079 	1
7	3	6	63	2	34	NaN	0	1.609079 	0
7	3	6	64	1	33	NaN	2	1.609079 	1
7	3	6	65	1	5	NaN	2	1.609079 	1
7	3	6	66	2	18	NaN	0	1.609079 	0
7	3	6	67	2	1	2.8710	1	1.609079 	1
7	3	6	68	1	3	NaN	2	1.609079 	1
7	3	6	69	4	4	4.2286	1	1.609079 	1
7	3	6	70	1	23	NaN	2	1.609079 	1
7	3	6	71	4	2	2.5564	1	1.609079 	1
7	3	6	72	1	32	7.0861	-1	1.609079 	0
7	3	6	73	1	35	NaN	2	1.609079 	1
7	3	6	74	1	8	NaN	2	1.609079 	1
7	3	6	75	2	25	3.7542	1	1.609079 	1
7	3	6	76	2	10	NaN	0	1.609079 	0
7	3	6	77	4	1	3.2109	1	1.609079 	1
7	3	6	78	1	14	NaN	2	1.609079 	1
7	3	6	79	1	29	NaN	2	1.609079 	1
7	3	6	80	2	5	NaN	0	1.609079 	0
7	4	3	1	1	24	NaN	2	3.084385 	1
7	4	3	2	1	19	NaN	2	3.084385 	1
7	4	3	3	2	23	2.7515	1	3.084385 	1
7	4	3	4	2	2	2.0090	1	3.084385 	1
7	4	3	5	1	8	NaN	2	3.084385 	1
7	4	3	6	2	21	2.1862	1	3.084385 	1
7	4	3	7	1	21	NaN	2	3.084385 	1
7	4	3	8	2	9	1.7113	1	3.084385 	1
7	4	3	9	3	5	NaN	2	3.084385 	1
7	4	3	10	1	1	NaN	2	3.084385 	1
7	4	3	11	1	15	NaN	2	3.084385 	1
7	4	3	12	1	29	NaN	2	3.084385 	1
7	4	3	13	3	4	NaN	2	3.084385 	1
7	4	3	14	2	35	1.7766	1	3.084385 	1
7	4	3	15	3	3	NaN	2	3.084385 	1
7	4	3	16	2	26	1.4261	1	3.084385 	1
7	4	3	17	2	33	1.7002	1	3.084385 	1
7	4	3	18	2	12	1.7187	1	3.084385 	1
7	4	3	19	2	18	1.9795	1	3.084385 	1
7	4	3	20	2	5	2.0222	1	3.084385 	1
7	4	3	21	3	1	NaN	2	3.084385 	1
7	4	3	22	2	11	2.1349	1	3.084385 	1
7	4	3	23	1	32	NaN	2	3.084385 	1
7	4	3	24	2	31	2.2206	1	3.084385 	1
7	4	3	25	1	11	NaN	2	3.084385 	1
7	4	3	26	2	19	1.8426	1	3.084385 	1
7	4	3	27	2	14	1.7642	1	3.084385 	1
7	4	3	28	1	3	NaN	2	3.084385 	1
7	4	3	29	2	28	1.7089	1	3.084385 	1
7	4	3	30	1	33	NaN	2	3.084385 	1
7	4	3	31	1	25	NaN	2	3.084385 	1
7	4	3	32	4	1	0.4623	1	3.084385 	1
7	4	3	33	1	16	NaN	2	3.084385 	1
7	4	3	34	2	22	2.0038	1	3.084385 	1
7	4	3	35	2	3	1.7419	1	3.084385 	1
7	4	3	36	2	8	2.0963	1	3.084385 	1
7	4	3	37	2	4	NaN	0	3.084385 	0
7	4	3	38	1	30	NaN	2	3.084385 	1
7	4	3	39	2	29	2.1127	1	3.084385 	1
7	4	3	40	1	13	NaN	2	3.084385 	1
7	4	3	41	2	27	2.3595	1	3.084385 	1
7	4	3	42	2	16	1.8332	1	3.084385 	1
7	4	3	43	1	28	8.4847	-1	3.084385 	0
7	4	3	44	1	31	NaN	2	3.084385 	1
7	4	3	45	4	4	0.5823	1	3.084385 	1
7	4	3	46	2	30	NaN	0	3.084385 	0
7	4	3	47	1	6	NaN	2	3.084385 	1
7	4	3	48	4	3	0.3967	1	3.084385 	1
7	4	3	49	4	5	0.4267	1	3.084385 	1
7	4	3	50	2	15	2.4510	1	3.084385 	1
7	4	3	51	1	10	NaN	2	3.084385 	1
7	4	3	52	1	26	NaN	2	3.084385 	1
7	4	3	53	2	32	2.0163	1	3.084385 	1
7	4	3	54	2	20	2.1900	1	3.084385 	1
7	4	3	55	2	13	1.9778	1	3.084385 	1
7	4	3	56	2	25	1.7845	1	3.084385 	1
7	4	3	57	1	5	NaN	2	3.084385 	1
7	4	3	58	2	6	2.4268	1	3.084385 	1
7	4	3	59	1	34	NaN	2	3.084385 	1
7	4	3	60	1	7	NaN	2	3.084385 	1
7	4	3	61	1	9	NaN	2	3.084385 	1
7	4	3	62	2	24	1.8310	1	3.084385 	1
7	4	3	63	2	17	1.9463	1	3.084385 	1
7	4	3	64	4	2	0.4288	1	3.084385 	1
7	4	3	65	1	20	NaN	2	3.084385 	1
7	4	3	66	2	10	1.3110	1	3.084385 	1
7	4	3	67	1	14	NaN	2	3.084385 	1
7	4	3	68	2	1	NaN	0	3.084385 	0
7	4	3	69	2	7	2.2950	1	3.084385 	1
7	4	3	70	1	4	NaN	2	3.084385 	1
7	4	3	71	1	23	NaN	2	3.084385 	1
7	4	3	72	2	34	2.1416	1	3.084385 	1
7	4	3	73	1	27	NaN	2	3.084385 	1
7	4	3	74	1	17	NaN	2	3.084385 	1
7	4	3	75	1	2	NaN	2	3.084385 	1
7	4	3	76	1	12	NaN	2	3.084385 	1
7	4	3	77	1	22	7.3483	-1	3.084385 	0
7	4	3	78	3	2	NaN	2	3.084385 	1
7	4	3	79	1	18	NaN	2	3.084385 	1
7	4	3	80	1	35	NaN	2	3.084385 	1
7	5	5	1	4	3	0.3590	1	3.604818 	1
7	5	5	2	2	10	2.7646	1	3.604818 	1
7	5	5	3	1	13	NaN	2	3.604818 	1
7	5	5	4	3	1	NaN	2	3.604818 	1
7	5	5	5	1	12	NaN	2	3.604818 	1
7	5	5	6	1	15	NaN	2	3.604818 	1
7	5	5	7	2	19	2.7777	1	3.604818 	1
7	5	5	8	1	34	NaN	2	3.604818 	1
7	5	5	9	1	21	NaN	2	3.604818 	1
7	5	5	10	2	15	3.0683	1	3.604818 	1
7	5	5	11	2	35	2.8051	1	3.604818 	1
7	5	5	12	1	28	NaN	2	3.604818 	1
7	5	5	13	2	8	NaN	0	3.604818 	0
7	5	5	14	1	35	NaN	2	3.604818 	1
7	5	5	15	2	4	2.2920	1	3.604818 	1
7	5	5	16	1	5	NaN	2	3.604818 	1
7	5	5	17	1	3	NaN	2	3.604818 	1
7	5	5	18	1	14	NaN	2	3.604818 	1
7	5	5	19	3	5	NaN	2	3.604818 	1
7	5	5	20	1	33	NaN	2	3.604818 	1
7	5	5	21	4	1	3.2276	1	3.604818 	1
7	5	5	22	1	9	NaN	2	3.604818 	1
7	5	5	23	1	7	NaN	2	3.604818 	1
7	5	5	24	2	12	2.8807	1	3.604818 	1
7	5	5	25	4	5	0.4405	1	3.604818 	1
7	5	5	26	1	23	NaN	2	3.604818 	1
7	5	5	27	2	31	2.3967	1	3.604818 	1
7	5	5	28	1	20	NaN	2	3.604818 	1
7	5	5	29	2	17	2.8598	1	3.604818 	1
7	5	5	30	2	20	2.4339	1	3.604818 	1
7	5	5	31	4	4	0.4398	1	3.604818 	1
7	5	5	32	2	7	2.9383	1	3.604818 	1
7	5	5	33	2	25	2.6924	1	3.604818 	1
7	5	5	34	1	1	NaN	2	3.604818 	1
7	5	5	35	2	14	2.9533	1	3.604818 	1
7	5	5	36	2	1	2.2368	1	3.604818 	1
7	5	5	37	1	27	NaN	2	3.604818 	1
7	5	5	38	1	4	NaN	2	3.604818 	1
7	5	5	39	2	22	3.3730	1	3.604818 	1
7	5	5	40	1	32	NaN	2	3.604818 	1
7	5	5	41	2	23	2.3192	1	3.604818 	1
7	5	5	42	2	18	2.6165	1	3.604818 	1
7	5	5	43	1	2	7.6352	-1	3.604818 	0
7	5	5	44	1	10	NaN	2	3.604818 	1
7	5	5	45	2	16	2.3763	1	3.604818 	1
7	5	5	46	2	33	3.2574	1	3.604818 	1
7	5	5	47	2	11	2.8369	1	3.604818 	1
7	5	5	48	1	25	NaN	2	3.604818 	1
7	5	5	49	1	16	NaN	2	3.604818 	1
7	5	5	50	2	6	3.0881	1	3.604818 	1
7	5	5	51	1	26	NaN	2	3.604818 	1
7	5	5	52	2	13	2.4336	1	3.604818 	1
7	5	5	53	1	24	NaN	2	3.604818 	1
7	5	5	54	2	26	2.1017	1	3.604818 	1
7	5	5	55	2	32	3.1942	1	3.604818 	1
7	5	5	56	2	3	2.6095	1	3.604818 	1
7	5	5	57	1	17	NaN	2	3.604818 	1
7	5	5	58	1	19	NaN	2	3.604818 	1
7	5	5	59	1	22	NaN	2	3.604818 	1
7	5	5	60	3	4	NaN	2	3.604818 	1
7	5	5	61	2	28	3.3177	1	3.604818 	1
7	5	5	62	2	2	NaN	0	3.604818 	0
7	5	5	63	2	21	2.7800	1	3.604818 	1
7	5	5	64	2	5	2.0428	1	3.604818 	1
7	5	5	65	1	8	NaN	2	3.604818 	1
7	5	5	66	3	2	NaN	2	3.604818 	1
7	5	5	67	2	9	3.0927	1	3.604818 	1
7	5	5	68	1	30	NaN	2	3.604818 	1
7	5	5	69	1	31	NaN	2	3.604818 	1
7	5	5	70	1	29	NaN	2	3.604818 	1
7	5	5	71	3	3	NaN	2	3.604818 	1
7	5	5	72	1	11	NaN	2	3.604818 	1
7	5	5	73	2	27	2.4412	1	3.604818 	1
7	5	5	74	1	6	NaN	2	3.604818 	1
7	5	5	75	4	2	3.5299	1	3.604818 	1
7	5	5	76	2	30	3.5239	1	3.604818 	1
7	5	5	77	2	29	2.7783	1	3.604818 	1
7	5	5	78	2	34	2.1138	1	3.604818 	1
7	5	5	79	2	24	2.2597	1	3.604818 	1
7	5	5	80	1	18	NaN	2	3.604818 	1
7	6	2	1	1	31	NaN	2	2.879063 	1
7	6	2	2	1	19	NaN	2	2.879063 	1
7	6	2	3	1	12	NaN	2	2.879063 	1
7	6	2	4	1	2	NaN	2	2.879063 	1
7	6	2	5	2	31	1.3191	1	2.879063 	1
7	6	2	6	1	16	NaN	2	2.879063 	1
7	6	2	7	1	20	NaN	2	2.879063 	1
7	6	2	8	2	8	1.1705	1	2.879063 	1
7	6	2	9	2	7	1.5585	1	2.879063 	1
7	6	2	10	1	32	NaN	2	2.879063 	1
7	6	2	11	1	24	NaN	2	2.879063 	1
7	6	2	12	1	21	5.8254	-1	2.879063 	0
7	6	2	13	3	2	NaN	2	2.879063 	1
7	6	2	14	2	17	1.4815	1	2.879063 	1
7	6	2	15	2	16	1.4745	1	2.879063 	1
7	6	2	16	2	12	1.4813	1	2.879063 	1
7	6	2	17	1	26	NaN	2	2.879063 	1
7	6	2	18	3	4	NaN	2	2.879063 	1
7	6	2	19	1	25	NaN	2	2.879063 	1
7	6	2	20	2	19	1.4321	1	2.879063 	1
7	6	2	21	2	26	1.3319	1	2.879063 	1
7	6	2	22	1	27	NaN	2	2.879063 	1
7	6	2	23	1	35	NaN	2	2.879063 	1
7	6	2	24	1	22	NaN	2	2.879063 	1
7	6	2	25	2	11	1.3920	1	2.879063 	1
7	6	2	26	1	4	NaN	2	2.879063 	1
7	6	2	27	2	10	1.4359	1	2.879063 	1
7	6	2	28	2	32	1.3364	1	2.879063 	1
7	6	2	29	4	3	0.9421	1	2.879063 	1
7	6	2	30	2	20	1.0756	1	2.879063 	1
7	6	2	31	2	14	1.3187	1	2.879063 	1
7	6	2	32	1	5	5.7413	-1	2.879063 	0
7	6	2	33	2	34	1.2412	1	2.879063 	1
7	6	2	34	2	25	1.4941	1	2.879063 	1
7	6	2	35	1	15	NaN	2	2.879063 	1
7	6	2	36	4	4	0.5633	1	2.879063 	1
7	6	2	37	2	1	1.5721	1	2.879063 	1
7	6	2	38	3	3	NaN	2	2.879063 	1
7	6	2	39	1	17	NaN	2	2.879063 	1
7	6	2	40	2	13	1.3936	1	2.879063 	1
7	6	2	41	2	5	1.5140	1	2.879063 	1
7	6	2	42	2	28	1.3735	1	2.879063 	1
7	6	2	43	4	5	NaN	0	2.879063 	0
7	6	2	44	2	23	1.3400	1	2.879063 	1
7	6	2	45	1	33	NaN	2	2.879063 	1
7	6	2	46	2	2	1.3084	1	2.879063 	1
7	6	2	47	1	23	3.3403	-1	2.879063 	0
7	6	2	48	1	13	NaN	2	2.879063 	1
7	6	2	49	1	6	NaN	2	2.879063 	1
7	6	2	50	2	9	NaN	0	2.879063 	0
7	6	2	51	2	3	1.4178	1	2.879063 	1
7	6	2	52	2	24	1.4713	1	2.879063 	1
7	6	2	53	1	34	NaN	2	2.879063 	1
7	6	2	54	1	10	NaN	2	2.879063 	1
7	6	2	55	2	6	1.0321	1	2.879063 	1
7	6	2	56	1	14	NaN	2	2.879063 	1
7	6	2	57	1	3	NaN	2	2.879063 	1
7	6	2	58	2	15	1.3835	1	2.879063 	1
7	6	2	59	2	30	1.4009	1	2.879063 	1
7	6	2	60	1	28	NaN	2	2.879063 	1
7	6	2	61	2	4	1.5603	1	2.879063 	1
7	6	2	62	1	8	NaN	2	2.879063 	1
7	6	2	63	1	1	NaN	2	2.879063 	1
7	6	2	64	2	29	1.6505	1	2.879063 	1
7	6	2	65	2	21	1.6063	1	2.879063 	1
7	6	2	66	3	5	NaN	2	2.879063 	1
7	6	2	67	1	30	NaN	2	2.879063 	1
7	6	2	68	2	22	NaN	0	2.879063 	0
7	6	2	69	1	11	NaN	2	2.879063 	1
7	6	2	70	1	29	NaN	2	2.879063 	1
7	6	2	71	4	2	0.3569	1	2.879063 	1
7	6	2	72	2	35	1.5749	1	2.879063 	1
7	6	2	73	2	33	1.3920	1	2.879063 	1
7	6	2	74	4	1	0.5047	1	2.879063 	1
7	6	2	75	1	18	NaN	2	2.879063 	1
7	6	2	76	2	18	1.5401	1	2.879063 	1
7	6	2	77	3	1	NaN	2	2.879063 	1
7	6	2	78	1	7	NaN	2	2.879063 	1
7	6	2	79	2	27	1.2306	1	2.879063 	1
7	6	2	80	1	9	NaN	2	2.879063 	1
8	1	6	1	3	2	NaN	2	3.886256 	1
8	1	6	2	1	23	NaN	2	3.886256 	1
8	1	6	3	2	15	4.0090	1	3.886256 	1
8	1	6	4	2	17	3.3343	1	3.886256 	1
8	1	6	5	1	16	NaN	2	3.886256 	1
8	1	6	6	1	27	NaN	2	3.886256 	1
8	1	6	7	3	3	NaN	2	3.886256 	1
8	1	6	8	2	7	4.6731	1	3.886256 	1
8	1	6	9	2	20	4.7274	1	3.886256 	1
8	1	6	10	1	3	NaN	2	3.886256 	1
8	1	6	11	1	14	NaN	2	3.886256 	1
8	1	6	12	2	35	2.8154	1	3.886256 	1
8	1	6	13	1	32	NaN	2	3.886256 	1
8	1	6	14	1	20	NaN	2	3.886256 	1
8	1	6	15	4	1	0.4354	1	3.886256 	1
8	1	6	16	1	7	NaN	2	3.886256 	1
8	1	6	17	2	9	3.5086	1	3.886256 	1
8	1	6	18	1	5	NaN	2	3.886256 	1
8	1	6	19	1	25	NaN	2	3.886256 	1
8	1	6	20	2	28	4.3540	1	3.886256 	1
8	1	6	21	1	6	NaN	2	3.886256 	1
8	1	6	22	2	3	3.6602	1	3.886256 	1
8	1	6	23	1	2	10.8936	-1	3.886256 	0
8	1	6	24	2	27	3.6493	1	3.886256 	1
8	1	6	25	2	1	3.2984	1	3.886256 	1
8	1	6	26	1	31	NaN	2	3.886256 	1
8	1	6	27	4	5	0.4000	1	3.886256 	1
8	1	6	28	1	8	NaN	2	3.886256 	1
8	1	6	29	3	1	NaN	2	3.886256 	1
8	1	6	30	2	30	3.7623	1	3.886256 	1
8	1	6	31	2	31	3.6343	1	3.886256 	1
8	1	6	32	1	18	NaN	2	3.886256 	1
8	1	6	33	1	12	NaN	2	3.886256 	1
8	1	6	34	1	26	NaN	2	3.886256 	1
8	1	6	35	2	32	3.9123	1	3.886256 	1
8	1	6	36	1	19	NaN	2	3.886256 	1
8	1	6	37	1	11	NaN	2	3.886256 	1
8	1	6	38	2	19	1.7618	1	3.886256 	1
8	1	6	39	4	2	0.4072	1	3.886256 	1
8	1	6	40	1	4	NaN	2	3.886256 	1
8	1	6	41	1	33	NaN	2	3.886256 	1
8	1	6	42	1	17	NaN	2	3.886256 	1
8	1	6	43	2	4	2.1785	1	3.886256 	1
8	1	6	44	2	23	2.7354	1	3.886256 	1
8	1	6	45	2	12	3.5929	1	3.886256 	1
8	1	6	46	2	8	3.5347	1	3.886256 	1
8	1	6	47	2	33	2.9246	1	3.886256 	1
8	1	6	48	1	22	NaN	2	3.886256 	1
8	1	6	49	2	21	2.4722	1	3.886256 	1
8	1	6	50	1	9	NaN	2	3.886256 	1
8	1	6	51	4	4	0.4703	1	3.886256 	1
8	1	6	52	1	34	NaN	2	3.886256 	1
8	1	6	53	2	11	1.1958	1	3.886256 	1
8	1	6	54	2	16	3.0633	1	3.886256 	1
8	1	6	55	1	30	NaN	2	3.886256 	1
8	1	6	56	2	10	3.1648	1	3.886256 	1
8	1	6	57	1	1	NaN	2	3.886256 	1
8	1	6	58	2	5	2.4415	1	3.886256 	1
8	1	6	59	1	13	NaN	2	3.886256 	1
8	1	6	60	2	29	2.4310	1	3.886256 	1
8	1	6	61	1	15	11.1225	-1	3.886256 	0
8	1	6	62	2	25	3.3736	1	3.886256 	1
8	1	6	63	2	22	3.5728	1	3.886256 	1
8	1	6	64	2	14	2.6608	1	3.886256 	1
8	1	6	65	1	10	NaN	2	3.886256 	1
8	1	6	66	2	24	2.6694	1	3.886256 	1
8	1	6	67	1	29	NaN	2	3.886256 	1
8	1	6	68	1	21	NaN	2	3.886256 	1
8	1	6	69	2	6	2.4536	1	3.886256 	1
8	1	6	70	2	34	3.2405	1	3.886256 	1
8	1	6	71	2	26	3.3058	1	3.886256 	1
8	1	6	72	4	3	0.2571	1	3.886256 	1
8	1	6	73	3	5	NaN	2	3.886256 	1
8	1	6	74	3	4	NaN	2	3.886256 	1
8	1	6	75	2	18	3.2187	1	3.886256 	1
8	1	6	76	1	28	NaN	2	3.886256 	1
8	1	6	77	2	2	2.2650	1	3.886256 	1
8	1	6	78	1	24	NaN	2	3.886256 	1
8	1	6	79	1	35	NaN	2	3.886256 	1
8	1	6	80	2	13	4.1614	1	3.886256 	1
8	2	3	1	1	1	NaN	2	4.201367 	1
8	2	3	2	2	3	1.9982	1	4.201367 	1
8	2	3	3	2	32	1.9367	1	4.201367 	1
8	2	3	4	2	8	1.8315	1	4.201367 	1
8	2	3	5	2	17	2.0369	1	4.201367 	1
8	2	3	6	1	13	NaN	2	4.201367 	1
8	2	3	7	4	1	0.3006	1	4.201367 	1
8	2	3	8	2	10	1.9397	1	4.201367 	1
8	2	3	9	1	11	NaN	2	4.201367 	1
8	2	3	10	1	15	NaN	2	4.201367 	1
8	2	3	11	2	13	2.4001	1	4.201367 	1
8	2	3	12	1	5	NaN	2	4.201367 	1
8	2	3	13	1	34	NaN	2	4.201367 	1
8	2	3	14	1	23	NaN	2	4.201367 	1
8	2	3	15	4	2	0.4447	1	4.201367 	1
8	2	3	16	1	33	NaN	2	4.201367 	1
8	2	3	17	2	35	1.9309	1	4.201367 	1
8	2	3	18	4	5	0.2568	1	4.201367 	1
8	2	3	19	1	28	NaN	2	4.201367 	1
8	2	3	20	1	26	NaN	2	4.201367 	1
8	2	3	21	3	3	NaN	2	4.201367 	1
8	2	3	22	1	17	NaN	2	4.201367 	1
8	2	3	23	4	4	0.3459	1	4.201367 	1
8	2	3	24	3	5	9.1342	-1	4.201367 	0
8	2	3	25	2	20	2.0797	1	4.201367 	1
8	2	3	26	2	16	1.8576	1	4.201367 	1
8	2	3	27	1	27	NaN	2	4.201367 	1
8	2	3	28	3	2	NaN	2	4.201367 	1
8	2	3	29	1	7	NaN	2	4.201367 	1
8	2	3	30	1	24	NaN	2	4.201367 	1
8	2	3	31	3	4	NaN	2	4.201367 	1
8	2	3	32	1	3	NaN	2	4.201367 	1
8	2	3	33	1	21	NaN	2	4.201367 	1
8	2	3	34	2	5	2.3888	1	4.201367 	1
8	2	3	35	1	20	NaN	2	4.201367 	1
8	2	3	36	2	1	1.9297	1	4.201367 	1
8	2	3	37	1	22	NaN	2	4.201367 	1
8	2	3	38	1	29	NaN	2	4.201367 	1
8	2	3	39	2	21	1.9718	1	4.201367 	1
8	2	3	40	2	2	2.0212	1	4.201367 	1
8	2	3	41	1	2	NaN	2	4.201367 	1
8	2	3	42	3	1	NaN	2	4.201367 	1
8	2	3	43	2	15	1.8591	1	4.201367 	1
8	2	3	44	2	7	1.9294	1	4.201367 	1
8	2	3	45	2	19	1.8643	1	4.201367 	1
8	2	3	46	1	10	NaN	2	4.201367 	1
8	2	3	47	2	30	1.7442	1	4.201367 	1
8	2	3	48	2	9	2.2333	1	4.201367 	1
8	2	3	49	2	22	2.2593	1	4.201367 	1
8	2	3	50	1	6	NaN	2	4.201367 	1
8	2	3	51	2	18	1.5897	1	4.201367 	1
8	2	3	52	1	4	NaN	2	4.201367 	1
8	2	3	53	2	27	1.8192	1	4.201367 	1
8	2	3	54	2	28	2.1731	1	4.201367 	1
8	2	3	55	2	26	2.1187	1	4.201367 	1
8	2	3	56	2	24	1.7034	1	4.201367 	1
8	2	3	57	2	14	1.6252	1	4.201367 	1
8	2	3	58	2	4	1.6700	1	4.201367 	1
8	2	3	59	1	25	NaN	2	4.201367 	1
8	2	3	60	2	11	1.9219	1	4.201367 	1
8	2	3	61	2	31	2.1212	1	4.201367 	1
8	2	3	62	2	25	1.5807	1	4.201367 	1
8	2	3	63	1	30	NaN	2	4.201367 	1
8	2	3	64	1	18	NaN	2	4.201367 	1
8	2	3	65	1	31	NaN	2	4.201367 	1
8	2	3	66	1	19	NaN	2	4.201367 	1
8	2	3	67	1	16	NaN	2	4.201367 	1
8	2	3	68	2	23	2.0246	1	4.201367 	1
8	2	3	69	2	6	1.5108	1	4.201367 	1
8	2	3	70	1	35	NaN	2	4.201367 	1
8	2	3	71	1	9	NaN	2	4.201367 	1
8	2	3	72	2	33	1.6705	1	4.201367 	1
8	2	3	73	4	3	0.5357	1	4.201367 	1
8	2	3	74	1	14	NaN	2	4.201367 	1
8	2	3	75	1	32	NaN	2	4.201367 	1
8	2	3	76	1	8	NaN	2	4.201367 	1
8	2	3	77	1	12	NaN	2	4.201367 	1
8	2	3	78	2	12	1.5199	1	4.201367 	1
8	2	3	79	2	34	1.6244	1	4.201367 	1
8	2	3	80	2	29	1.5279	1	4.201367 	1
8	3	5	1	2	22	2.5315	1	3.522954 	1
8	3	5	2	1	24	NaN	2	3.522954 	1
8	3	5	3	2	6	2.6154	1	3.522954 	1
8	3	5	4	1	15	NaN	2	3.522954 	1
8	3	5	5	1	12	NaN	2	3.522954 	1
8	3	5	6	3	1	NaN	2	3.522954 	1
8	3	5	7	2	31	2.2122	1	3.522954 	1
8	3	5	8	1	28	NaN	2	3.522954 	1
8	3	5	9	2	1	1.6146	1	3.522954 	1
8	3	5	10	2	30	2.5143	1	3.522954 	1
8	3	5	11	2	33	2.0094	1	3.522954 	1
8	3	5	12	3	2	NaN	2	3.522954 	1
8	3	5	13	2	23	1.6785	1	3.522954 	1
8	3	5	14	2	9	2.6649	1	3.522954 	1
8	3	5	15	4	5	0.2940	1	3.522954 	1
8	3	5	16	2	4	1.5433	1	3.522954 	1
8	3	5	17	1	25	7.2526	-1	3.522954 	0
8	3	5	18	2	27	2.1771	1	3.522954 	1
8	3	5	19	1	1	NaN	2	3.522954 	1
8	3	5	20	1	23	6.0833	-1	3.522954 	0
8	3	5	21	2	10	1.8115	1	3.522954 	1
8	3	5	22	2	2	2.4196	1	3.522954 	1
8	3	5	23	2	3	2.0807	1	3.522954 	1
